MED-53	http://www.ncbi.nlm.nih.gov/pubmed/23036451	Prenatal exposure to polychlorinated biphenyls and dioxins from the maternal diet may be associated with immunosuppressive effects that persist int... - PubMed - NCBI	Abstract We investigated whether prenatal exposure from the maternal diet to the toxicants polychlorinated biphenyls (PCBs) and dioxins is associated with the development of immune-related diseases in childhood. Children participating in BraMat, a sub-cohort of the Norwegian Mother and Child Cohort Study (MoBa), were followed in the three first years of life using annual questionnaires (0-3years; n=162, 2-3years; n=180), and blood parameters were examined at three years of age (n=114). The maternal intake of the toxicants was calculated using a validated food frequency questionnaire from MoBa. Maternal exposure to PCBs and dioxins was found to be associated with an increased risk of wheeze and more frequent upper respiratory tract infections. Furthermore, maternal exposure to PCBs and dioxins was found to be associated with reduced antibody response to a measles vaccine. No associations were found between prenatal exposure and immunophenotype data, allergic sensitization and vaccine-induced antibody responses other than measles. Our results suggest that prenatal dietary exposure to PCBs and dioxins may increase the risk of wheeze and the susceptibility to infectious diseases in early childhood. Copyright © 2012 Elsevier Ltd. All rights reserved.
MED-54	http://www.ncbi.nlm.nih.gov/pubmed/23201820	Fish intake and breastfeeding time are associated with serum concentrations of organochlorines in a Swedish population. - PubMed - NCBI	Abstract Persistent organic pollutants (POPs) exert harmful effects on cognitive, endocrine and immune functions and bioaccumulate in the environment and human tissues. The aim of this study was to investigate the body burden of several POPs in the adult population (n=246) and their association to diet and other lifestyle factors in a Swedish national survey. Serum concentrations of several polychlorinated biphenyls (PCBs), and the pesticides hexachlorobenzene (HCB), β-hexachlorocyclohexane (β-HCH), chlordane compounds and dichlorodiphenyldichloroethylene (DDE) were determined by liquid-liquid extraction, silica column cleanup and gas chromatography high resolution mass spectrometry. Diet was assessed using 4-day food records and complementary dietary and lifestyle factors by questionnaire. Fish intake was additionally assessed by plasma fatty acid composition. Clustering of the compounds revealed that PCBs were separated into two clusters, one including low-chlorinated PCB 28 and 52, and the other high-chlorinated mono- and di-ortho PCBs, suggesting similarities and dissimilarities in exposure sources and possibly also toxicokinetics. Men had 24% and 32% higher levels of PCB 138-180 and chlordane compounds, respectively, compared with women. This may partly be explained by elimination of the POPs among women reporting a history of breastfeeding. The proportion of very long-chain n-3 fatty acids in plasma were positively correlated with the pollutants: r=0.24 (PCB 28), r=0.33 (PCB 118), r=0.35 (PCB 138-180), r=0.29 (HCB), r=0.18 (β-HCH), r=0.34 (chlordane compounds), r=0.34 (p,p'-DDE), p≤0.005. Individuals consuming fatty Baltic fish≥1 time per months had 45% higher serum levels of PCB 118 compared with non-consumers. Levels of PCB 28 were associated with the age of the residential building. To conclude, the population-distributed approach of surveying dietary habits, lifestyle factors and POP body burdens, made it possible to identify personal characteristics associated with the POP body burdens in Sweden. Copyright © 2012 Elsevier Ltd. All rights reserved.
MED-55	http://www.ncbi.nlm.nih.gov/pubmed/20851760	Environmental toxicants and the developing immune system: a missing link in the global battle against infectious disease?	Abstract There is now compelling evidence that developmental exposure to chemicals from our environment contributes to disease later in life, with animal models supporting this concept in reproductive, metabolic, and neurodegenerative diseases. In contrast, data regarding how developmental exposures impact the susceptibility of the immune system to functional alterations later in life are surprisingly scant. Given that the immune system forms an integrated network that detects and destroys invading pathogens and cancer cells, it provides the body’s first line of defense. Thus, the consequences of early-life exposures that reduce immune function are profound. This review summarizes available data for pollutants such as cigarette smoke and dioxin-like compounds, which consistently support the idea that developmental exposures critically impact the immune system. These findings suggest that exposure to common chemicals from our daily environment represent overlooked contributors to the fact that infectious diseases remain among the top five causes of death worldwide.
MED-56	http://www.ncbi.nlm.nih.gov/pubmed/21571030	Prenatal exposure to polychlorinated biphenyls and dioxins is associated with increased risk of wheeze and infections in infants. - PubMed - NCBI	Abstract The birth cohort BraMat (n = 205; a sub-cohort of the Norwegian Mother and Child Cohort Study (MoBa) conducted by the Norwegian Institute of Public Health) was established to study whether prenatal exposure to toxicants from the maternal diet affects immunological health outcomes in children. We here report on the environmental pollutants polychlorinated biphenyls (PCBs) and dioxins, as well as acrylamide generated in food during heat treatment. The frequency of common infections, eczema or itchiness, and periods of more than 10 days of dry cough, chest tightness or wheeze (called wheeze) in the children during the first year of life was assessed by questionnaire data (n = 195). Prenatal dietary exposure to the toxicants was estimated using a validated food frequency questionnaire from MoBa. Prenatal exposure to PCBs and dioxins was found to be associated with increased risk of wheeze and exanthema subitum, and also with increased frequency of upper respiratory tract infections. We found no associations between prenatal exposure to acrylamide and the health outcomes investigated. Our results suggest that prenatal dietary exposure to dioxins and PCBs may increase the risk of wheeze and infectious diseases during the first year of life. Copyright © 2011 Elsevier Ltd. All rights reserved.
MED-57	http://www.ncbi.nlm.nih.gov/pubmed/22934068	Insights into the beneficial effect of caloric/ dietary restriction for a healthy and prolonged life	Abstract Over the last several years, new evidence has kept pouring in about the remarkable effect of caloric restriction (CR) on the conspicuous bedfellows- aging and cancer. Through the use of various animal models, it is now well established that by reducing calorie intake one can not only increase life span but, also, lower the risk of various age related diseases such as cancer. Cancer cells are believed to be more dependent on glycolysis for their energy requirements than normal cells and, therefore, can be easily targeted by alteration in the energy-metabolic pathways, a hallmark of CR. Apart from inhibiting the growth of transplantable tumors, CR has been also shown to inhibit the development of spontaneous, radiation, and chemically induced tumors. The question regarding the potentiality of the anti-tumor effect of CR in humans has been in part answered by the resistance of a cohort of women, who had suffered from anorexia in their early life, to breast cancer. However, human research on the beneficial effect of CR is still at an early stage and needs further validation. Though the complete mechanism of the anti-tumor effect of CR is far from clear, the plausible involvement of nutrient sensing pathways or IGF-1 pathways proposed for its anti-aging action cannot be overruled. In fact, cancer cell lines, mutant for proteins involved in IGF-1 pathways, failed to respond to CR. In addition, CR decreases the levels of many growth factors, anabolic hormones, inflammatory cytokines, and oxidative markers that are deregulated in several cancers. In this review, we discuss the anti-tumor effect of CR, describing experiments done in vitro in tumor models and in vivo in mouse models in which the tumor was induced by means of radiation or chemical exposure, expressing oncogenes or deleting tumor suppression genes. We also discuss the proposed mechanisms of CR anti-tumor action. Lastly, we argue the necessity of gene expression studies in cancerous versus normal cells upon CR.
MED-58	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2815731/	Macronutrient balance and lifespan	Abstract Dietary restriction (DR) without malnutrition is widely regarded to be a universal mechanism for prolonging lifespan. It is generally believed that the benefits of DR arise from eating fewer calories (termed caloric restriction, CR). Here we argue that, rather than calories, the key determinant of the relationship between diet and longevity is the balance of protein to non-protein energy ingested. This ratio affects not only lifespan, but also total energy intake, metabolism, immunity and the likelihood of developing obesity and associated metabolic disorders. Among various possible mechanisms linking macronutrient balance to lifespan, the nexus between the TOR and AMPK signaling pathways is emerging as a central coordinator.
MED-59	http://www.ncbi.nlm.nih.gov/pubmed/20395504	Dietary Restriction, Growth Factors and Aging: from yeast to humans	Abstract Dietary restriction (DR) and reduced growth factor signaling both elevate resistance to oxidative stress, reduce macromolecular damage, and increase lifespan in model organisms. In rodents, both DR and decreased growth factor signaling reduce the incidence of tumors and slow down cognitive decline and aging. DR reduces cancer and cardiovascular disease and mortality in monkeys, and reduces metabolic traits associated with diabetes, cardiovascular disease and cancer in humans. Neoplasias and diabetes are also rare in humans with loss of function mutations in the growth hormone receptor. DR and reduced growth factor signaling may thus slow aging by similar, evolutionarily conserved, mechanisms. We review these conserved anti-aging pathways in model organisms, discuss their link to disease prevention in mammals, and consider the negative side effects that might hinder interventions intended to extend healthy lifespan in humans.
MED-60	http://www.ncbi.nlm.nih.gov/pubmed/19419870	Nutrient control of TORC1, a cell-cycle regulator. - PubMed - NCBI	Abstract It is well established that the target of rapamycin (TOR) protein kinase has pivotal roles in controlling cell functions (including protein synthesis, cell growth and cell proliferation) and is implicated in numerous human diseases. Mammalian TOR complex 1 (mTORC1) signalling is activated by hormones and growth factors, and is also stimulated by intracellular amino acids. Recent research has provided important new insight into the poorly understood mechanism by which amino acids activate mTORC1 signalling, showing that the protein kinase MAP4K3 and Rag GTPases have important roles in this. mTORC1 is known to control the G1/S transition of the cell cycle: new data show that (m)TORC1 also controls G2/M progression in yeast and mammals, albeit in contrasting ways.
MED-61	http://www.ncbi.nlm.nih.gov/pubmed/11434797	Ten years of life: Is it a matter of choice? - PubMed - NCBI	Abstract BACKGROUND: Relative risk estimates suggest that effective implementation of behaviors commonly advocated in preventive medicine should increase life expectancy, although there is little direct evidence. OBJECTIVE: To test the hypothesis that choices regarding diet, exercise, and smoking influence life expectancy. METHODS: A total of 34 192 California Seventh-Day Adventists (75% of those eligible) were enrolled in a cohort and followed up from 1976 to 1988. A mailed questionnaire provided dietary and other exposure information at study baseline. Mortality for all subjects was ascertained by matching to state death tapes and the National Death Index. RESULTS: California Adventists have higher life expectancies at the age of 30 years than other white Californians by 7.28 years (95% confidence interval, 6.59-7.97 years) in men and by 4.42 years (95% confidence interval, 3.96-4.88 years) in women, giving them perhaps the highest life expectancy of any formally described population. Commonly observed combinations of diet, exercise, body mass index, past smoking habits, and hormone replacement therapy (in women) can account for differences of up to 10 years of life expectancy among Adventists. A comparison of life expectancy when these factors take high-risk compared with low-risk values shows independent effects that vary between 1.06 and 2.74 years for different variables. The effect of each variable is assessed with all others at either medium- or high-risk levels. CONCLUSIONS: Choices regarding diet, exercise, cigarette smoking, body weight, and hormone replacement therapy, in combination, appear to change life expectancy by many years. The longevity experience of Adventists probably demonstrates the beneficial effects of more optimal behaviors.
MED-62	http://www.ncbi.nlm.nih.gov/pubmed/21862237	mTORC1 activity as a determinant of cancer risk--rationalizing the cancer-preventive effects of adiponectin, metformin, rapamycin, and low-protein ... - PubMed - NCBI	Abstract Increased plasma levels of adiponectin, metformin therapy of diabetes, rapamycin administration in transplant patients, and lifelong consumption of low-protein plant-based diets have all been linked to decreased risk for various cancers. These benefits may be mediated, at least in part, by down-regulated activity of the mTORC1 complex, a key regulator of protein translation. By boosting the effective availability of the translation initiator eIF4E, mTORC1 activity promotes the translation of a number of "weak" mRNAs that code for proteins, often up-regulated in cancer, that promote cellular proliferation, invasiveness, and angiogenesis, and that abet cancer promotion and chemoresistance by opposing apoptosis. Measures which inhibit eIF4E activity, either directly or indirectly, may have utility not only for cancer prevention, but also for the treatment of many cancers in which eIF4E drives malignancy. Since eIF4E is overexpressed in many cancers, strategies which target eIF4E directly--some of which are now being assessed clinically--may have the broadest efficacy in this regard. Many of the "weak" mRNAs coding for proteins that promote malignant behavior or chemoresistance are regulated transcriptionally by NF-kappaB and/or Stat3, which are active in a high proportion of cancers; thus, regimens concurrently targeting eIF4E, NF-kappaB, and Stat3 may suppress these proteins at both the transcriptional and translational levels, potentially achieving a very marked reduction in their expression. Copyright © 2011 Elsevier Ltd. All rights reserved.
MED-63	http://www.ncbi.nlm.nih.gov/pubmed/22442749	Leucine signaling in the pathogenesis of type 2 diabetes and obesity	Abstract Epidemiological evidence points to increased dairy and meat consumption, staples of the Western diet, as major risk factors for the development of type 2 diabetes (T2D). This paper presents a new concept and comprehensive review of leucine-mediated cell signaling explaining the pathogenesis of T2D and obesity by leucine-induced over-stimulation of mammalian target of rapamycin complex 1 (mTORC1). mTORC1, a pivotal nutrient-sensitive kinase, promotes growth and cell proliferation in response to glucose, energy, growth factors and amino acids. Dairy proteins and meat stimulate insulin/insulin-like growth factor 1 signaling and provide high amounts of leucine, a primary and independent stimulator for mTORC1 activation. The downstream target of mTORC1, the kinase S6K1, induces insulin resistance by phosphorylation of insulin receptor substrate-1, thereby increasing the metabolic burden of β-cells. Moreover, leucine-mediated mTORC1-S6K1-signaling plays an important role in adipogenesis, thus increasing the risk of obesity-mediated insulin resistance. High consumption of leucine-rich proteins explains exaggerated mTORC1-dependent insulin secretion, increased β-cell growth and β-cell proliferation promoting an early onset of replicative β-cell senescence with subsequent β-cell apoptosis. Disturbances of β-cell mass regulation with increased β-cell proliferation and apoptosis as well as insulin resistance are hallmarks of T2D, which are all associated with hyperactivation of mTORC1. In contrast, the anti-diabetic drug metformin antagonizes leucine-mediated mTORC1 signaling. Plant-derived polyphenols and flavonoids are identified as natural inhibitors of mTORC1 and exert anti-diabetic and anti-obesity effects. Furthermore, bariatric surgery in obesity reduces increased plasma levels of leucine and other branched-chain amino acids. Attenuation of leucine-mediated mTORC1 signaling by defining appropriate upper limits of the daily intake of leucine-rich animal and dairy proteins may offer a great chance for the prevention of T2D and obesity, as well as other epidemic diseases of civilization with increased mTORC1 signaling, especially cancer and neurodegenerative diseases, which are frequently associated with T2D.
MED-64	http://www.ncbi.nlm.nih.gov/pubmed/23216249	Amino acid sensing in dietary-restriction-mediated longevity: roles of signal-transducing kinases GCN2 and TOR	Abstract DR (dietary restriction), or reduced food intake without malnutrition, is associated with extended longevity, improved metabolic fitness and increased stress resistance in a wide range of organisms. DR is often referred to as calorie restriction, implying that reduced energy intake is responsible for its widespread and evolutionarily conserved benefits. However, recent data indicate dietary amino acid restriction as a key mediator of DR benefits. In fruitflies, an imbalance in essential amino acid intake is thought to underlie longevity benefits of DR. In mammals, reduced dietary protein or essential amino acid intake can extend longevity, improve metabolic fitness and increase stress resistance. In the present paper we review two evolutionarily conserved signal transduction pathways responsible for sensing amino acid levels. The eIF2α (eukaryotic initiation factor 2α) kinase GCN2 (general amino acid control non-derepressible 2) senses the absence of one or more amino acids by virtue of direct binding to uncharged cognate tRNAs. The presence of certain amino acids, such as leucine, permits activation of the master growth regulating kinase TOR (target of rapamycin). These two signal transduction pathways react to amino acid deprivation by inhibiting general protein translation while at the same time increasing translation of specific mRNAs involved in restoring homoeostasis. Together, these pathways may contribute to the regulation of longevity, metabolic fitness and stress resistance.
MED-65	http://www.ncbi.nlm.nih.gov/pubmed/16226298	Caloric restriction in humans: potential pitfalls and health concerns. - PubMed - NCBI	Abstract To date, the only intervention that has consistently been shown to slow the rate of aging, and to increase mean and maximum lifespan in short-lived species, is life-long calorie restriction. It is yet unclear whether long-term calorie restriction in longer lived species (i.e. primates and humans) will have a similar effect. In humans, several studies investigating short-term calorie restriction or "weight loss" programs suggest beneficial outcomes on parameters of cardiovascular disease. Studies on long-term calorie restriction are performed on a self-selected group of human subjects and show similar effects. However, few studies are currently investigating the quality of life and potential pitfalls of long-term calorie restriction in humans. It is likely that some of the physiological and psychological effects of caloric restriction that occur in animals may impact the human life very differently. For certain, calorie restriction has a plethora of health benefits in mammals, such as a reduction in age-related diseases such as cancer. However, despite the "magic" of CR, this intervention in humans may present itself with a number of health concerns, which may not be applicable to or impact the life of experimental animals, but may do so in humans. These potential pitfalls and "side effects" are not clearly addressed in the literature and will be a focus of this review.
MED-66	http://www.ncbi.nlm.nih.gov/pubmed/22268691	Comparative and meta-analytic insights into life extension via dietary restriction. - PubMed - NCBI	Abstract Dietary restriction (DR) extends the lifespan of a wide range of species, although the universality of this effect has never been quantitatively examined. Here, we report the first comprehensive comparative meta-analysis of DR across studies and species. Overall, DR significantly increased lifespan, but this effect is modulated by several factors. In general, DR has less effect in extending lifespan in males and also in non-model organisms. Surprisingly, the proportion of protein intake was more important for life extension via DR than the degree of caloric restriction. Furthermore, we show that reduction in both age-dependent and age-independent mortality rates drives life extension by DR among the well-studied laboratory model species (yeast, nematode worms, fruit flies and rodents). Our results suggest that convergent adaptation to laboratory conditions better explains the observed DR-longevity relationship than evolutionary conservation although alternative explanations are possible. © 2012 The Authors. Aging Cell © 2012 Blackwell Publishing Ltd/Anatomical Society of Great Britain and Ireland.
MED-67	http://www.ncbi.nlm.nih.gov/pubmed/20234038	The Okinawan diet: health implications of a low-calorie, nutrient-dense, antioxidant-rich dietary pattern low in glycemic load. - PubMed - NCBI	Abstract Residents of Okinawa, the southernmost prefecture of Japan, are known for their long average life expectancy, high numbers of centenarians, and accompanying low risk of age-associated diseases. Much of the longevity advantage in Okinawa is thought to be related to a healthy lifestyle, particularly the traditional diet, which is low in calories yet nutritionally dense, especially with regard to phytonutrients in the form of antioxidants and flavonoids. Research suggests that diets associated with a reduced risk of chronic diseases are similar to the traditional Okinawan diet, that is, vegetable and fruit heavy (therefore phytonutrient and antioxidant rich) but reduced in meat, refined grains, saturated fat, sugar, salt, and full-fat dairy products. Many of the characteristics of the diet in Okinawa are shared with other healthy dietary patterns, such as the traditional Mediterranean diet or the modern DASH (Dietary Approaches to Stop Hypertension) diet. Features such as the low levels of saturated fat, high antioxidant intake, and low glycemic load in these diets are likely contributing to a decreased risk for cardiovascular disease, some cancers, and other chronic diseases through multiple mechanisms, including reduced oxidative stress. A comparison of the nutrient profiles of the three dietary patterns shows that the traditional Okinawan diet is the lowest in fat intake, particularly in terms of saturated fat, and highest in carbohydrate intake, in keeping with the very high intake of antioxidant-rich yet calorie-poor orange-yellow root vegetables, such as sweet potatoes, and green leafy vegetables. Deeper analyses of the individual components of the Okinawan diet reveal that many of the traditional foods, herbs, or spices consumed on a regular basis could be labeled "functional foods" and, indeed, are currently being explored for their potential health-enhancing properties.
MED-68	http://www.ncbi.nlm.nih.gov/pubmed/22934068	Insights into the beneficial effect of caloric/ dietary restriction for a healthy and prolonged life	Abstract Over the last several years, new evidence has kept pouring in about the remarkable effect of caloric restriction (CR) on the conspicuous bedfellows- aging and cancer. Through the use of various animal models, it is now well established that by reducing calorie intake one can not only increase life span but, also, lower the risk of various age related diseases such as cancer. Cancer cells are believed to be more dependent on glycolysis for their energy requirements than normal cells and, therefore, can be easily targeted by alteration in the energy-metabolic pathways, a hallmark of CR. Apart from inhibiting the growth of transplantable tumors, CR has been also shown to inhibit the development of spontaneous, radiation, and chemically induced tumors. The question regarding the potentiality of the anti-tumor effect of CR in humans has been in part answered by the resistance of a cohort of women, who had suffered from anorexia in their early life, to breast cancer. However, human research on the beneficial effect of CR is still at an early stage and needs further validation. Though the complete mechanism of the anti-tumor effect of CR is far from clear, the plausible involvement of nutrient sensing pathways or IGF-1 pathways proposed for its anti-aging action cannot be overruled. In fact, cancer cell lines, mutant for proteins involved in IGF-1 pathways, failed to respond to CR. In addition, CR decreases the levels of many growth factors, anabolic hormones, inflammatory cytokines, and oxidative markers that are deregulated in several cancers. In this review, we discuss the anti-tumor effect of CR, describing experiments done in vitro in tumor models and in vivo in mouse models in which the tumor was induced by means of radiation or chemical exposure, expressing oncogenes or deleting tumor suppression genes. We also discuss the proposed mechanisms of CR anti-tumor action. Lastly, we argue the necessity of gene expression studies in cancerous versus normal cells upon CR.
MED-69	http://www.ncbi.nlm.nih.gov/pubmed/21157483	mTOR: from growth signal integration to cancer, diabetes and ageing	Preface In all eukaryotes, the target of rapamycin (TOR) signaling pathway couples energy and nutrient abundance to the execution of cell growth and division, owing to the ability of TOR protein kinase to simultaneously sense energy, nutrients and stress, and, in metazoan, growth factors. Mammalian TOR complexes 1 and 2 (mTORC1 and mTORC2) exert their actions by regulating other important kinases, such as S6K and Akt. In the last few years, a significant advance in our understanding of the regulation and functions of mTOR has revealed its critical involvement in the onset and progression of diabetes, cancer and ageing.
MED-70	http://www.ncbi.nlm.nih.gov/pubmed/23325216	mTOR is a key modulator of ageing and age-related disease	Abstract Many experts in the biology of ageing believe that pharmacological interventions to slow ageing are a matter of ‘when’ rather than ‘if’. A leading target for such interventions is the nutrient response pathway defined by the mechanistic target of rapamycin (mTOR). Inhibition of this pathway extends lifespan in model organisms and confers protection against a growing list of age-related pathologies. Characterized inhibitors of this pathway are already clinically approved, and others are under development. Although adverse side effects currently preclude use in otherwise healthy individuals, drugs that target the mTOR pathway could one day become widely used to slow ageing and reduce age-related pathologies in humans.
MED-71	http://www.ncbi.nlm.nih.gov/pubmed/24240128	Aging is not programmed	Abstract Aging is not and cannot be programmed. Instead, aging is a continuation of developmental growth, driven by genetic pathways such as mTOR. Ironically, this is often misunderstood as a sort of programmed aging. In contrast, aging is a purposeless quasi-program or, figuratively, a shadow of actual programs. “The brightest flame casts the darkest shadow.” -George Martin
MED-72	http://www.ncbi.nlm.nih.gov/pubmed/16226298	Caloric restriction in humans: potential pitfalls and health concerns. - PubMed - NCBI	Abstract To date, the only intervention that has consistently been shown to slow the rate of aging, and to increase mean and maximum lifespan in short-lived species, is life-long calorie restriction. It is yet unclear whether long-term calorie restriction in longer lived species (i.e. primates and humans) will have a similar effect. In humans, several studies investigating short-term calorie restriction or "weight loss" programs suggest beneficial outcomes on parameters of cardiovascular disease. Studies on long-term calorie restriction are performed on a self-selected group of human subjects and show similar effects. However, few studies are currently investigating the quality of life and potential pitfalls of long-term calorie restriction in humans. It is likely that some of the physiological and psychological effects of caloric restriction that occur in animals may impact the human life very differently. For certain, calorie restriction has a plethora of health benefits in mammals, such as a reduction in age-related diseases such as cancer. However, despite the "magic" of CR, this intervention in humans may present itself with a number of health concerns, which may not be applicable to or impact the life of experimental animals, but may do so in humans. These potential pitfalls and "side effects" are not clearly addressed in the literature and will be a focus of this review.
MED-73	http://www.ncbi.nlm.nih.gov/pubmed/19923900	TOR-driven aging: speeding car without brakes. - PubMed - NCBI	Abstract This article discusses that the traditional analogy of an aging organism with a rusting (albeit self-repairing) car is misleading. The true analogy is a speeding car that enters a low-speed zone and damages itself because it does not and cannot slow down. For such a car without brakes (and actually without a driver), aging from rusting never occurs. Using simple analogies (although turning gerontology upside down), this article discusses the origin of aging, how overactivation of the mTOR (Target of Rapamycin) pathway causes aging, why aging causes damage (organ damage) not damage causes aging, the link between aging and age-related diseases, slow aging versus aging tolerance and suppression of aging with rapamycin.
MED-74	http://www.ncbi.nlm.nih.gov/pubmed/1102508	Rapamycin (AY-22,989), a new antifungal antibiotic. I. Taxonomy of the producing streptomycete and isolation of the active principle. - PubMed - NCBI	Abstract A streptomycete was isolated from an Easter Island soil sample and found to inhibit Candida albicans, Microsporum gypseum and Trichophyton granulosum. The antibiotic-producing microorganism was characterized and identified as Streptomyces hygroscopicus. The antifungal principle was extracted with organic solvent from the mycelium, isolated in crystalline form and named rapamycin. Rapamycin is mainly active against Candida albicans; minimum inhibitory concentration against ten strains ranged from 0.02 to 0.2 mug/ml. Its apparent activity against Microsporum gypseum and Trichophyton granulosum is lower because of its instability in culture media on prolonged incubation required by these fungi. No activity was observed against gram-positive and gram-negative bacteria. Acute toxicity in mice is low.
MED-75	http://www.ncbi.nlm.nih.gov/pubmed/23697707	Blood type diets lack supporting evidence: a systematic review. - PubMed - NCBI	Abstract BACKGROUND: Diets that are based on the ABO blood group system have been promoted over the past decade and claim to improve health and decrease risk of disease. To our knowledge, the evidence to support the effectiveness of blood type diets has not previously been assessed in the scientific literature. OBJECTIVE: In this current systematic review, published studies that presented data related to blood type diets were identified and critically appraised by using the Grading of Recommendations, Assessment, Development and Evaluation (GRADE) approach. DESIGN: A systematic search was performed to answer the following question: In humans grouped according to blood type, does adherence to a specific diet improve health and/or decrease risk of disease compared with nonadherence to the diet? The Cochrane Library, MEDLINE, and Embase were systematically searched by using sensitive search strategies. RESULTS: Sixteen articles were identified from a total of 1415 screened references, with only one article that was considered eligible according to the selection criteria. The identified article studied the variation between LDL-cholesterol responses of different MNS blood types to a low-fat diet. However, the study did not directly answer the current question. No studies that showed the health effects of ABO blood type diets were identified. CONCLUSIONS: No evidence currently exists to validate the purported health benefits of blood type diets. To validate these claims, studies are required that compare the health outcomes between participants adhering to a particular blood type diet (experimental group) and participants continuing a standard diet (control group) within a particular blood type population.
MED-76	http://www.ncbi.nlm.nih.gov/pubmed/23177484	Cross-analysis of dietary prescriptions and adherence in 356 hypercholesterolaemic patients. - PubMed - NCBI	Abstract BACKGROUND: One of the major issues in controlling serum cholesterol through dietetic intervention appears to be the need to improve patient adherence. AIMS: To explore the many questions regarding barriers to, and motivators for, cholesterol-lowering diet adherence. METHODS: We surveyed French general practitioners' dietetic practices for patients with hypercholesterolaemia, and looked at their patients' attitudes towards such an approach. RESULTS: We analysed 234 doctors' personal questionnaires and 356 patient self-survey questionnaires. Patients' reasons for not complying with the prescribed diet included: 'already having satisfactory food habits' (34.7%), 'unwillingness to suffer nutritional deprivation' (33.3%), 'difficulties to conciliate a diet with family life' (27.8%) and 'taking cholesterol-lowering drugs' (22.2%). Despite a generally good understanding by patients of doctors' recommendations, some discrepancies were seen between their respective declarations. While doctors largely thought that patients needed more explanation on why and how a diet can lower cholesterol (and avoid taking drugs), only 39.4% of patients declared needing this kind of information. Other discrepancies were observed concerning barriers to, and motivators for, patient adherence. Moreover, some dietetic rules appeared to be more difficult to comply with than others, e.g. 82.6% patients remembered they should 'eat more fish' but only 51.3% actually did so. Finally, physicians, as well as patients, displayed a lack of confidence in lipid-lowering diet efficiency. CONCLUSION: Improving patient education, especially concerning their perception of risk, as well as increasing the involvement of dieticians, are motivators to explore in order to improve adherence. Copyright © 2012 Elsevier Masson SAS. All rights reserved.
MED-77	http://www.ncbi.nlm.nih.gov/pubmed/22415590	The effect of inositol hexaphosphate on the expression of selected metalloproteinases and their tissue inhibitors in IL-1β-stimulated colon cancer cells	Abstract Introduction Matrix metalloproteinases (MMPs) have repeatedly been shown to play a very active role in extracellular matrix degradation associated with tumor invasion and metastasis. Tissue inhibitors of MMPs (TIMPs) are well-known for their ability to inhibit MMP activity thereby inhibiting malignant progression. Inositol hexaphosphate (IP6 phytic acid) has been recognized to have both preventive and therapeutic effects against various cancers including that of colon. In in vitro studies, IP6 has been demonstrated to inhibit cancer cell adhesion and migration. In the present study, the effect of IP6 on the expression of MMP and TIMP genes was evaluated in unstimulated and IL-1β-stimulated colon cancer cell line Caco-2. Materials and methods Real-time QRT-PCR was used to validate the transcription level of selected MMP and TIMP genes in Caco-2 cells after treatment with 1 ng/ml of IL-1β, 2.5 mM of IP6, and both for 6, 12, and 24 h. Results Stimulation of cells with IL-1β only resulted in an overexpression of MMP and their TIMP mRNAs. A significant decrease in MMP-13, MMP-3, MMP-2, and TIMP-1 basal expression was achieved by IP6. IP6 was also an efficient downregulator of MMP-1, MMP-9, and TIMP-2 genes transcription stimulated by IL-1β in 6 h lasting culture. After 12 h, IL-1β-induced MMP-2 mRNA expression was significantly reduced by IP6. Conclusion Proinflammatory cytokine IL-1β upregulates MMP and TIMP mRNAs expression in colon cancer epithelial cells Caco-2. IP6 (2.5 mM) influences constitutive expression of both MMP and TIMP genes and downregulates IL-1β stimulated transcription of some of these genes. IP6 exerts its anti-metastatic activity through modulation of MMP and TIMP genes expression to prevent cancer cell migration and invasion.
MED-78	http://www.ncbi.nlm.nih.gov/pubmed/16772456	High Dry Bean Intake and Reduced Risk of Advanced Colorectal Adenoma Recurrence among Participants in the Polyp Prevention Trial	Abstract Adequate fruit and vegetable intake was suggested to protect against colorectal cancer and colorectal adenomas; however, several recent prospective studies reported no association. We examined the association between fruits and vegetables and adenomatous polyp recurrence in the Polyp Prevention Trial (PPT). The PPT was a low-fat, high-fiber, high-fruit, and vegetable dietary intervention trial of adenoma recurrence, in which there were no differences in the rate of adenoma recurrence in participants in the intervention and control arms of the trial. In this analysis of the entire PPT trial–based cohort, multiple logistic regression analysis was used to estimate the odds ratio (OR) of advanced and nonadvanced adenoma recurrence within quartiles of baseline and change (baseline minus the mean over 3 y) in fruit and vegetable intake, after adjustment for age, total energyy intake, use of nonsteroidal anti-inflammatory drugs, BMI, and gender. There were no significant associations between nonadvanced adenoma recurrence and overall change in fruit and vegetable consumption; however, those in the highest quartile of change in dry bean intake (greatest increase) compared with those in the lowest had a significantly reduced OR for advanced adenoma recurrence (OR = 0.35; 95% CI, 0.18–0.69; P for trend = 0.001). The median in the highest quartile of change in dry bean intake was 370% higher than the baseline intake. The PPT trial–based cohort provides evidence that dry beans may be inversely associated with advanced adenoma recurrence.
